mongo_id,time,iso,ts,topic,deduplication_id,tenant_name,application_name,device_profile_name,device_name,dev_eui,device_class,dev_addr,f_cnt,f_port,confirmed,adr,dr,region_config_id,raw_object_json,site,sensor_latitude,sensor_longitude,sensor_altitude,sensor_geojson,raw_tags_json,gateway_id,gateway_latitude,gateway_longitude,gateway_altitude,gateway_geojson,rssi,snr,temperature_c,humidity,battery_v,door_status,adc_ch0v,digital_status,work_mode,raw_tempc1,raw_tempc_sht,raw_hum_sht,tank_distance,tank_battery_v,tank_temp_c,interrupt_flag,sensor_flag,air_temperature,air_humidity,light_intensity,uv_index,wind_speed,wind_direction,rain_gauge,rain_accumulation,pressure,wind_gust,sensecap_payload_valid,sensecap_payload_hex,sensecap_err
69c9cfc911224883c623cc80,2026-03-30T01:20:09.093731+00:00,2026-03-30T01:20:09.325Z,1774833609325.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,ffee8074-3360-43ac-8a7b-d987b00fc3c8,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40852.0,2.0,False,True,5.0,au915_0,"{""TempC1"": 20.1, ""BatV"": 3.665, ""ADC_CH0V"": 0.059, ""TempC_SHT"": -0.1, ""Digital_IStatus"": ""L"", ""Hum_SHT"": 6553.5, ""EXTI_Trigger"": ""FALSE"", ""Work_mode"": ""IIC"", ""Door_status"": ""OPEN""}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""lat"": ""-38.6956"", ""site"": ""Inside Shed"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lon"": ""143.7737"", ""alt"": ""171.0""}",a84041ffff26623c,-38.69564,143.77363,188.0,"{""type"": ""Point"", ""coordinates"": [143.77363, -38.69564, 188.0]}",-78.0,13.8,20.1,,3.665,OPEN,0.059,L,IIC,20.1,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9d0f511224883c623cc81,2026-03-30T01:25:09.083518+00:00,2026-03-30T01:25:09.313Z,1774833909314.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,7620b073-e0bf-46c7-a1e3-feaf16ccbaf0,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40853.0,2.0,False,True,5.0,au915_0,"{""Digital_IStatus"": ""L"", ""TempC1"": 20.1, ""EXTI_Trigger"": ""FALSE"", ""Work_mode"": ""IIC"", ""ADC_CH0V"": 0.059, ""TempC_SHT"": -0.1, ""BatV"": 3.665, ""Hum_SHT"": 6553.5, ""Door_status"": ""OPEN""}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""alt"": ""171.0"", ""lon"": ""143.7737"", ""site"": ""Inside Shed"", ""lat"": ""-38.6956"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}""}",a84041ffff26623c,-38.69569,143.77364,189.0,"{""type"": ""Point"", ""coordinates"": [143.77364, -38.69569, 189.0]}",-79.0,13.5,20.1,,3.665,OPEN,0.059,L,IIC,20.1,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9d15811224883c623cc82,2026-03-30T01:26:48.356950+00:00,2026-03-30T01:26:48.586Z,1774834008586.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a840411ca1887b91/event/up,efd1dd97-7b24-472a-8e8f-d58934fccf1a,ChirpStack,monitoring,DDS75,LA66N721745,a840411ca1887b91,CLASS_A,011494a5,10216.0,2.0,False,True,5.0,au915_0,"{""Interrupt_flag"": 0, ""Distance"": 0, ""TempC_DS18B20"": ""327.60"", ""Bat"": 3.327, ""Sensor_flag"": 1}",Tank3,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lon"": ""143.7737"", ""site"": ""Tank3"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.69572,143.77365,188.0,"{""type"": ""Point"", ""coordinates"": [143.77365, -38.69572, 188.0]}",-57.0,14.5,,,,,,,,,,,0.0,3.327,327.6,0.0,1.0,,,,,,,,,,,,,
69c9d1e411224883c623cc83,2026-03-30T01:29:08.742498+00:00,2026-03-30T01:29:08.971Z,1774834148971.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a840414c305fcacd/event/up,f62d0621-b15f-45b1-8094-806d7cd548c4,ChirpStack,monitoring,DDS75,LA666277837,a840414c305fcacd,CLASS_A,00538196,632.0,2.0,False,True,5.0,au915_0,"{""Sensor_flag"": 1, ""Bat"": 3.804, ""TempC_DS18B20"": ""327.60"", ""Distance"": 507, ""Interrupt_flag"": 0}",Tank2,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""lat"": ""-38.6956"", ""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""site"": ""Tank2"", ""lon"": ""143.7737""}",a84041ffff26623c,-38.6957,143.77366,188.0,"{""type"": ""Point"", ""coordinates"": [143.77366, -38.6957, 188.0]}",-97.0,11.5,,,,,,,,,,,507.0,3.804,327.6,0.0,1.0,,,,,,,,,,,,,
69c9d22111224883c623cc84,2026-03-30T01:30:09.066691+00:00,2026-03-30T01:30:09.297Z,1774834209297.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,54dd4866-7733-441e-8f63-11b886c4b221,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40854.0,2.0,False,True,5.0,au915_0,"{""EXTI_Trigger"": ""FALSE"", ""Work_mode"": ""IIC"", ""BatV"": 3.665, ""ADC_CH0V"": 0.059, ""TempC_SHT"": -0.1, ""Hum_SHT"": 6553.5, ""Digital_IStatus"": ""L"", ""Door_status"": ""OPEN"", ""TempC1"": 20.2}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""alt"": ""171.0"", ""lat"": ""-38.6956"", ""site"": ""Inside Shed"", ""lon"": ""143.7737""}",a84041ffff26623c,-38.6957,143.77365,188.0,"{""type"": ""Point"", ""coordinates"": [143.77365, -38.6957, 188.0]}",-77.0,13.8,20.2,,3.665,OPEN,0.059,L,IIC,20.2,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9d23511224883c623cc85,2026-03-30T01:30:29.181961+00:00,2026-03-30T01:30:29.410Z,1774834229411.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a8404142118523b1/event/up,c3177b80-88fe-4aa2-9359-bc41c711be37,ChirpStack,monitoring,LSN50v2-S31,LST25502641,a8404142118523b1,CLASS_A,01eeaa71,47056.0,2.0,False,True,2.0,au915_0,"{""Hum_SHT"": 54.2, ""BatV"": 3.664, ""Digital_IStatus"": ""L"", ""Door_status"": ""OPEN"", ""Work_mode"": ""IIC"", ""TempC1"": 0, ""EXTI_Trigger"": ""FALSE"", ""ADC_CH0V"": 0.467, ""TempC_SHT"": 27.1}",Outside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Outside Shed"", ""lat"": ""-38.6956"", ""lon"": ""143.7737"", ""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}""}",a84041ffff26623c,-38.6957,143.77365,188.0,"{""type"": ""Point"", ""coordinates"": [143.77365, -38.6957, 188.0]}",-77.0,14.0,27.1,54.2,3.664,OPEN,0.467,L,IIC,0.0,27.1,54.2,,,,,,,,,,,,,,,,,,
69c9d32911224883c623cc86,2026-03-30T01:34:33.675087+00:00,2026-03-30T01:34:33.904Z,1774834473904.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/ab4041cd218523a2/event/up,e5ecf72a-118e-4f1a-ae7e-8a69d22a819f,ChirpStack,monitoring,LSN50v2-S31,LST25502626,ab4041cd218523a2,CLASS_A,01b972d1,47056.0,2.0,False,True,2.0,au915_0,"{""EXTI_Trigger"": ""FALSE"", ""Digital_IStatus"": ""L"", ""TempC_SHT"": 21.9, ""Hum_SHT"": 63.3, ""ADC_CH0V"": 0.348, ""BatV"": 3.663, ""TempC1"": 0, ""Door_status"": ""OPEN"", ""Work_mode"": ""IIC""}",Top Paddock,-38.6958,143.775,165.0,"{""type"": ""Point"", ""coordinates"": [143.775, -38.6958, 165.0]}","{""lat"": ""-38.6958"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.775,-38.6958,165.0]}"", ""lon"": ""143.775"", ""site"": ""Top Paddock"", ""alt"": ""165.0""}",a84041ffff26623c,-38.69568,143.7736,187.0,"{""type"": ""Point"", ""coordinates"": [143.7736, -38.69568, 187.0]}",-80.0,11.0,21.9,63.3,3.663,OPEN,0.348,L,IIC,0.0,21.9,63.3,,,,,,,,,,,,,,,,,,
69c9d34d11224883c623cc87,2026-03-30T01:35:09.056271+00:00,2026-03-30T01:35:09.284Z,1774834509284.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,4b2e5237-e1bd-4f55-a2af-a6c2aee3e7c8,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40855.0,2.0,False,True,5.0,au915_0,"{""Hum_SHT"": 6553.5, ""TempC1"": 20.3, ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE"", ""Door_status"": ""OPEN"", ""TempC_SHT"": -0.1, ""ADC_CH0V"": 0.058, ""Work_mode"": ""IIC"", ""BatV"": 3.665}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Inside Shed"", ""alt"": ""171.0"", ""lat"": ""-38.6956"", ""lon"": ""143.7737"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}""}",a84041ffff26623c,-38.69569,143.77359,186.0,"{""type"": ""Point"", ""coordinates"": [143.77359, -38.69569, 186.0]}",-75.0,13.5,20.3,,3.665,OPEN,0.058,L,IIC,20.3,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9d37811224883c623cc88,2026-03-30T01:35:52.380791+00:00,2026-03-30T01:35:52.611Z,1774834552611.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041e2a18523a1/event/up,45c04583-7b1c-42f8-b199-b8aeeda19fa2,ChirpStack,monitoring,LSN50v2-S31,LST25502625,a84041e2a18523a1,CLASS_A,019dddaa,47054.0,2.0,False,True,2.0,au915_0,"{""TempC1"": 0, ""ADC_CH0V"": 0.321, ""EXTI_Trigger"": ""FALSE"", ""Door_status"": ""OPEN"", ""Digital_IStatus"": ""L"", ""Hum_SHT"": 63, ""BatV"": 3.662, ""TempC_SHT"": 22, ""Work_mode"": ""IIC""}",Top Gate,-38.6958,143.7723,181.0,"{""type"": ""Point"", ""coordinates"": [143.7723, -38.6958, 181.0]}","{""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7723,-38.6958,181.0]}"", ""alt"": ""181.0"", ""lat"": ""-38.6958"", ""site"": ""Top Gate"", ""lon"": ""143.7723""}",a84041ffff26623c,-38.69569,143.77359,185.0,"{""type"": ""Point"", ""coordinates"": [143.77359, -38.69569, 185.0]}",-87.0,7.5,22.0,63.0,3.662,OPEN,0.321,L,IIC,0.0,22.0,63.0,,,,,,,,,,,,,,,,,,
69c9d44911224883c623cc89,2026-03-30T01:39:21.684243+00:00,2026-03-30T01:39:21.912Z,1774834761912.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041fba55fcaca/event/up,144d2c80-fbea-4499-8299-4fbdc058776a,ChirpStack,monitoring,DDS75,LA666277834,a84041fba55fcaca,CLASS_A,0151ada3,633.0,2.0,False,True,5.0,au915_0,"{""Distance"": 0, ""Bat"": 4.02, ""Sensor_flag"": 1, ""Interrupt_flag"": 0, ""TempC_DS18B20"": ""327.60""}",Tank1,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""lon"": ""143.7737"", ""site"": ""Tank1"", ""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.69568,143.77356,185.0,"{""type"": ""Point"", ""coordinates"": [143.77356, -38.69568, 185.0]}",-62.0,13.2,,,,,,,,,,,0.0,4.02,327.6,0.0,1.0,,,,,,,,,,,,,
